"ppt","stim1","RWAscore","usvalence","response"
"WBSTTTHPQHYL","B1",2.80507590243573,-0.5,5
"WBSTTTHPQHYL","M8",2.80507590243573,0.5,8
"WBSTTTHPQHYL","B2",2.80507590243573,-0.5,5
"WBSTTTHPQHYL","M2",2.80507590243573,0.5,1
"WBSTTTHPQHYL","M7",2.80507590243573,0.5,8
"WBSTTTHPQHYL","B7",2.80507590243573,-0.5,6
"WBSTTTHPQHYL","M5",2.80507590243573,0.5,8
"WBSTTTHPQHYL","B4",2.80507590243573,-0.5,8
"WBSTTTHPQHYL","M1",2.80507590243573,0.5,8
"WBSTTTHPQHYL","M3",2.80507590243573,0.5,8
"WBSTTTHPQHYL","B8",2.80507590243573,-0.5,1
"WSZXHJGIMOHU","M2",0.115559772341639,0.5,8
"WSZXHJGIMOHU","M7",0.115559772341639,0.5,8
"WSZXHJGIMOHU","M4",0.115559772341639,0.5,8
"WSZXHJGIMOHU","M5",0.115559772341639,0.5,8
"WSZXHJGIMOHU","B1",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","B2",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","M6",0.115559772341639,0.5,8
"WSZXHJGIMOHU","B4",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","B8",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","M8",0.115559772341639,0.5,8
"WSZXHJGIMOHU","B3",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","B5",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","B6",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","B7",0.115559772341639,-0.5,2
"WSZXHJGIMOHU","M3",0.115559772341639,0.5,8
"WSZXHJGIMOHU","M1",0.115559772341639,0.5,8
"WVHBXYEWUKIP","M2",0.43197343470565,-0.5,3
"WVHBXYEWUKIP","B6",0.43197343470565,0.5,7
"WVHBXYEWUKIP","B1",0.43197343470565,0.5,7
"WVHBXYEWUKIP","M6",0.43197343470565,-0.5,4
"WVHBXYEWUKIP","M1",0.43197343470565,-0.5,3
"WVHBXYEWUKIP","B7",0.43197343470565,0.5,5
"WVHBXYEWUKIP","B5",0.43197343470565,0.5,6
"WVHBXYEWUKIP","M4",0.43197343470565,-0.5,3
"WVHBXYEWUKIP","M3",0.43197343470565,-0.5,3
"WVHBXYEWUKIP","B3",0.43197343470565,0.5,7
"WVHBXYEWUKIP","M5",0.43197343470565,-0.5,4
"WVHBXYEWUKIP","B8",0.43197343470565,0.5,5
"WVHBXYEWUKIP","B2",0.43197343470565,0.5,5
"WVHBXYEWUKIP","M8",0.43197343470565,-0.5,4
"WVHBXYEWUKIP","B4",0.43197343470565,0.5,5
"WVHBXYEWUKIP","M7",0.43197343470565,-0.5,4
"XAWUPFROBYPC","B8",0.352870019114647,-0.5,5
"XAWUPFROBYPC","B7",0.352870019114647,-0.5,5
"XAWUPFROBYPC","M8",0.352870019114647,0.5,4
"XAWUPFROBYPC","B3",0.352870019114647,-0.5,4
"XAWUPFROBYPC","B5",0.352870019114647,-0.5,4
"XAWUPFROBYPC","M3",0.352870019114647,0.5,5
"XAWUPFROBYPC","B2",0.352870019114647,-0.5,5
"XAWUPFROBYPC","M2",0.352870019114647,0.5,4
"XAWUPFROBYPC","B1",0.352870019114647,-0.5,4
"XAWUPFROBYPC","B6",0.352870019114647,-0.5,5
"XAWUPFROBYPC","M5",0.352870019114647,0.5,5
"XAWUPFROBYPC","M4",0.352870019114647,0.5,4
"XAWUPFROBYPC","M7",0.352870019114647,0.5,4
"XAWUPFROBYPC","M1",0.352870019114647,0.5,5
"XAWUPFROBYPC","M6",0.352870019114647,0.5,6
"XAWUPFROBYPC","B4",0.352870019114647,-0.5,5
"XDKKMRYXUQOI","B4",0.511076850296653,0.5,9
"XDKKMRYXUQOI","M1",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","B7",0.511076850296653,0.5,9
"XDKKMRYXUQOI","B5",0.511076850296653,0.5,9
"XDKKMRYXUQOI","B2",0.511076850296653,0.5,9
"XDKKMRYXUQOI","M2",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","M8",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","B6",0.511076850296653,0.5,9
"XDKKMRYXUQOI","B8",0.511076850296653,0.5,9
"XDKKMRYXUQOI","M6",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","M4",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","M5",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","B1",0.511076850296653,0.5,9
"XDKKMRYXUQOI","B3",0.511076850296653,0.5,9
"XDKKMRYXUQOI","M7",0.511076850296653,-0.5,1
"XDKKMRYXUQOI","M3",0.511076850296653,-0.5,1
"XGLUNRDXTKWR","B2",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","B3",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","M3",-1.94112903302443,0.5,8
"XGLUNRDXTKWR","B1",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","M7",-1.94112903302443,0.5,8
"XGLUNRDXTKWR","B8",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","B7",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","M2",-1.94112903302443,0.5,9
"XGLUNRDXTKWR","M4",-1.94112903302443,0.5,9
"XGLUNRDXTKWR","M8",-1.94112903302443,0.5,9
"XGLUNRDXTKWR","B5",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","B4",-1.94112903302443,-0.5,2
"XGLUNRDXTKWR","M1",-1.94112903302443,0.5,9
"XGLUNRDXTKWR","M6",-1.94112903302443,0.5,9
"XGLUNRDXTKWR","M5",-1.94112903302443,0.5,8
"XGLUNRDXTKWR","B6",-1.94112903302443,-0.5,2
"XSTLBMRXEGIR","M5",0.194663187932642,0.5,9
"XSTLBMRXEGIR","B4",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","M7",0.194663187932642,0.5,8
"XSTLBMRXEGIR","B1",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","B6",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","B5",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","M8",0.194663187932642,0.5,9
"XSTLBMRXEGIR","M2",0.194663187932642,0.5,8
"XSTLBMRXEGIR","M3",0.194663187932642,0.5,8
"XSTLBMRXEGIR","B2",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","M6",0.194663187932642,0.5,9
"XSTLBMRXEGIR","M1",0.194663187932642,0.5,9
"XSTLBMRXEGIR","B7",0.194663187932642,-0.5,8
"XSTLBMRXEGIR","M4",0.194663187932642,0.5,9
"XSTLBMRXEGIR","B3",0.194663187932642,-0.5,1
"XSTLBMRXEGIR","B8",0.194663187932642,-0.5,1
"XXNUQNRFUMSJ","B3",-1.46650853947842,0.5,8
"XXNUQNRFUMSJ","B6",-1.46650853947842,0.5,1
"XXNUQNRFUMSJ","M5",-1.46650853947842,-0.5,2
"XXNUQNRFUMSJ","M7",-1.46650853947842,-0.5,1
"XXNUQNRFUMSJ","B1",-1.46650853947842,0.5,8
"XXNUQNRFUMSJ","B8",-1.46650853947842,0.5,4
"XXNUQNRFUMSJ","M2",-1.46650853947842,-0.5,2
"XXNUQNRFUMSJ","B5",-1.46650853947842,0.5,9
"XXNUQNRFUMSJ","B2",-1.46650853947842,0.5,8
"XXNUQNRFUMSJ","B4",-1.46650853947842,0.5,9
"XXNUQNRFUMSJ","M8",-1.46650853947842,-0.5,3
"XXNUQNRFUMSJ","M1",-1.46650853947842,-0.5,3
"XXNUQNRFUMSJ","B7",-1.46650853947842,0.5,9
"XXNUQNRFUMSJ","M6",-1.46650853947842,-0.5,1
"XXNUQNRFUMSJ","M4",-1.46650853947842,-0.5,1
"XXNUQNRFUMSJ","M3",-1.46650853947842,-0.5,3
"XYTUBUVVHKDP","B5",0.194663187932642,-0.5,2
"XYTUBUVVHKDP","B1",0.194663187932642,-0.5,2
"XYTUBUVVHKDP","M8",0.194663187932642,0.5,8
"XYTUBUVVHKDP","M1",0.194663187932642,0.5,8
"XYTUBUVVHKDP","B2",0.194663187932642,-0.5,3
"XYTUBUVVHKDP","B6",0.194663187932642,-0.5,4
"XYTUBUVVHKDP","B4",0.194663187932642,-0.5,2
"XYTUBUVVHKDP","M3",0.194663187932642,0.5,6
"XYTUBUVVHKDP","M7",0.194663187932642,0.5,8
"XYTUBUVVHKDP","B3",0.194663187932642,-0.5,3
"XYTUBUVVHKDP","M4",0.194663187932642,0.5,6
"XYTUBUVVHKDP","M6",0.194663187932642,0.5,8
"XYTUBUVVHKDP","B7",0.194663187932642,-0.5,1
"XYTUBUVVHKDP","B8",0.194663187932642,-0.5,1
"XYTUBUVVHKDP","M2",0.194663187932642,0.5,8
"XYTUBUVVHKDP","M5",0.194663187932642,0.5,8
"YDXFGGWREKZD","M2",-1.94112903302443,0.5,7
"YDXFGGWREKZD","B5",-1.94112903302443,-0.5,2
"YDXFGGWREKZD","B1",-1.94112903302443,-0.5,3
"YDXFGGWREKZD","B2",-1.94112903302443,-0.5,3
"YDXFGGWREKZD","M4",-1.94112903302443,0.5,7
"YDXFGGWREKZD","M1",-1.94112903302443,0.5,9
"YDXFGGWREKZD","M8",-1.94112903302443,0.5,4
"YDXFGGWREKZD","B8",-1.94112903302443,-0.5,3
"YDXFGGWREKZD","M6",-1.94112903302443,0.5,4
"YDXFGGWREKZD","B3",-1.94112903302443,-0.5,1
"YDXFGGWREKZD","B7",-1.94112903302443,-0.5,1
"YDXFGGWREKZD","M3",-1.94112903302443,0.5,5
"YDXFGGWREKZD","B6",-1.94112903302443,-0.5,3
"YDXFGGWREKZD","M5",-1.94112903302443,0.5,6
"YDXFGGWREKZD","B4",-1.94112903302443,-0.5,1
"YDXFGGWREKZD","M7",-1.94112903302443,0.5,5
"YHTNYBUZICUP","M6",0.98569734384267,0.5,5
"YHTNYBUZICUP","B4",0.98569734384267,-0.5,4
"YHTNYBUZICUP","M5",0.98569734384267,0.5,3
"YHTNYBUZICUP","B6",0.98569734384267,-0.5,4
"YHTNYBUZICUP","B2",0.98569734384267,-0.5,3
"YHTNYBUZICUP","B8",0.98569734384267,-0.5,5
"YHTNYBUZICUP","M8",0.98569734384267,0.5,3
"YHTNYBUZICUP","M1",0.98569734384267,0.5,3
"YHTNYBUZICUP","B3",0.98569734384267,-0.5,5
"YHTNYBUZICUP","B5",0.98569734384267,-0.5,5
"YHTNYBUZICUP","M2",0.98569734384267,0.5,4
"YHTNYBUZICUP","M7",0.98569734384267,0.5,4
"YHTNYBUZICUP","B7",0.98569734384267,-0.5,3
"YHTNYBUZICUP","M4",0.98569734384267,0.5,3
"YHTNYBUZICUP","M3",0.98569734384267,0.5,4
"YHTNYBUZICUP","B1",0.98569734384267,-0.5,2
"YUMFYKUOWTDY","M6",-0.121750474431369,0.5,5
"YUMFYKUOWTDY","M1",-0.121750474431369,0.5,6
"YUMFYKUOWTDY","B1",-0.121750474431369,-0.5,3
"YUMFYKUOWTDY","M7",-0.121750474431369,0.5,3
"YUMFYKUOWTDY","B5",-0.121750474431369,-0.5,5
"YUMFYKUOWTDY","B7",-0.121750474431369,-0.5,4
"YUMFYKUOWTDY","B8",-0.121750474431369,-0.5,3
"YUMFYKUOWTDY","M5",-0.121750474431369,0.5,4
"YUMFYKUOWTDY","B2",-0.121750474431369,-0.5,4
"YUMFYKUOWTDY","M3",-0.121750474431369,0.5,3
"YUMFYKUOWTDY","M2",-0.121750474431369,0.5,7
"YUMFYKUOWTDY","M4",-0.121750474431369,0.5,7
"YUMFYKUOWTDY","B6",-0.121750474431369,-0.5,3
"YUMFYKUOWTDY","B3",-0.121750474431369,-0.5,4
"YUMFYKUOWTDY","M8",-0.121750474431369,0.5,5
"YUMFYKUOWTDY","B4",-0.121750474431369,-0.5,7
"YUVNEOJJKYIX","M3",0.827490512660664,0.5,7
"YUVNEOJJKYIX","B7",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","M6",0.827490512660664,0.5,7
"YUVNEOJJKYIX","M8",0.827490512660664,0.5,6
"YUVNEOJJKYIX","M7",0.827490512660664,0.5,7
"YUVNEOJJKYIX","B8",0.827490512660664,-0.5,7
"YUVNEOJJKYIX","M1",0.827490512660664,0.5,7
"YUVNEOJJKYIX","B6",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","M5",0.827490512660664,0.5,6
"YUVNEOJJKYIX","M2",0.827490512660664,0.5,6
"YUVNEOJJKYIX","M4",0.827490512660664,0.5,6
"YUVNEOJJKYIX","B3",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","B2",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","B4",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","B5",0.827490512660664,-0.5,6
"YUVNEOJJKYIX","B1",0.827490512660664,-0.5,6
"YVVWMFXHDXPF","M2",0.273766603523645,-0.5,3
"YVVWMFXHDXPF","M7",0.273766603523645,-0.5,3
"YVVWMFXHDXPF","B5",0.273766603523645,0.5,3
"YVVWMFXHDXPF","M4",0.273766603523645,-0.5,4
"YVVWMFXHDXPF","B1",0.273766603523645,0.5,3
"YVVWMFXHDXPF","B2",0.273766603523645,0.5,3
"YVVWMFXHDXPF","M6",0.273766603523645,-0.5,5
"YVVWMFXHDXPF","B4",0.273766603523645,0.5,4
"YVVWMFXHDXPF","B7",0.273766603523645,0.5,4
"YVVWMFXHDXPF","M8",0.273766603523645,-0.5,5
"YVVWMFXHDXPF","B3",0.273766603523645,0.5,2
"YVVWMFXHDXPF","M3",0.273766603523645,-0.5,5
"YVVWMFXHDXPF","B6",0.273766603523645,0.5,5
"YVVWMFXHDXPF","M1",0.273766603523645,-0.5,6
"YVVWMFXHDXPF","B8",0.273766603523645,0.5,4
"YVVWMFXHDXPF","M5",0.273766603523645,-0.5,5
"YWJEJKPBSARE","M5",-0.9918880459324,-0.5,3
"YWJEJKPBSARE","M8",-0.9918880459324,-0.5,3
"YWJEJKPBSARE","M2",-0.9918880459324,-0.5,5
"YWJEJKPBSARE","M3",-0.9918880459324,-0.5,1
"YWJEJKPBSARE","M1",-0.9918880459324,-0.5,2
"YWJEJKPBSARE","B1",-0.9918880459324,0.5,6
"YWJEJKPBSARE","B2",-0.9918880459324,0.5,8
"YWJEJKPBSARE","B6",-0.9918880459324,0.5,6
"YWJEJKPBSARE","B7",-0.9918880459324,0.5,6
"YWJEJKPBSARE","M7",-0.9918880459324,-0.5,2
"YWJEJKPBSARE","M6",-0.9918880459324,-0.5,3
"YWJEJKPBSARE","B5",-0.9918880459324,0.5,8
"YWJEJKPBSARE","B4",-0.9918880459324,0.5,8
"YWJEJKPBSARE","B8",-0.9918880459324,0.5,2
"YWJEJKPBSARE","M4",-0.9918880459324,-0.5,2
"YWJEJKPBSARE","B3",-0.9918880459324,0.5,8
"ZBHLKTHBDWEE","B7",-0.517267552386383,-0.5,3
"ZBHLKTHBDWEE","M3",-0.517267552386383,0.5,8
"ZBHLKTHBDWEE","B3",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","M8",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","B4",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","B1",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","M2",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","M7",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","B2",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","M6",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","B8",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","B5",-0.517267552386383,-0.5,2
"ZBHLKTHBDWEE","M4",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","M5",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","M1",-0.517267552386383,0.5,7
"ZBHLKTHBDWEE","B6",-0.517267552386383,-0.5,2
"ZBHYBYLXPPQA","M5",-0.121750474431369,-0.5,8
"ZBHYBYLXPPQA","B3",-0.121750474431369,0.5,8
"ZBHYBYLXPPQA","M8",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","B2",-0.121750474431369,0.5,8
"ZBHYBYLXPPQA","M4",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","M2",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","M1",-0.121750474431369,-0.5,5
"ZBHYBYLXPPQA","B5",-0.121750474431369,0.5,9
"ZBHYBYLXPPQA","M6",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","B7",-0.121750474431369,0.5,9
"ZBHYBYLXPPQA","M3",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","B8",-0.121750474431369,0.5,8
"ZBHYBYLXPPQA","B4",-0.121750474431369,0.5,8
"ZBHYBYLXPPQA","B6",-0.121750474431369,0.5,8
"ZBHYBYLXPPQA","M7",-0.121750474431369,-0.5,1
"ZBHYBYLXPPQA","B1",-0.121750474431369,0.5,8
"ZCFJHSYHWMQK","M5",-2.33664611097945,-0.5,5
"ZCFJHSYHWMQK","M4",-2.33664611097945,-0.5,8
"ZCFJHSYHWMQK","M8",-2.33664611097945,-0.5,7
"ZCFJHSYHWMQK","B4",-2.33664611097945,0.5,9
"ZCFJHSYHWMQK","B7",-2.33664611097945,0.5,9
"ZCFJHSYHWMQK","B1",-2.33664611097945,0.5,8
"ZCFJHSYHWMQK","M2",-2.33664611097945,-0.5,7
"ZCFJHSYHWMQK","M7",-2.33664611097945,-0.5,7
"ZCFJHSYHWMQK","B2",-2.33664611097945,0.5,8
"ZCFJHSYHWMQK","B6",-2.33664611097945,0.5,9
"ZCFJHSYHWMQK","M6",-2.33664611097945,-0.5,7
"ZCFJHSYHWMQK","B8",-2.33664611097945,0.5,7
"ZCFJHSYHWMQK","M1",-2.33664611097945,-0.5,6
"ZCFJHSYHWMQK","B3",-2.33664611097945,0.5,8
"ZCFJHSYHWMQK","B5",-2.33664611097945,0.5,7
"ZCFJHSYHWMQK","M3",-2.33664611097945,-0.5,5
"ZGVQKOMTQJSF","M8",-0.279957305613375,-0.5,2
"ZGVQKOMTQJSF","B6",-0.279957305613375,0.5,4
"ZGVQKOMTQJSF","B8",-0.279957305613375,0.5,4
"ZGVQKOMTQJSF","M7",-0.279957305613375,-0.5,3
"ZGVQKOMTQJSF","B5",-0.279957305613375,0.5,8
"ZGVQKOMTQJSF","B3",-0.279957305613375,0.5,8
"ZGVQKOMTQJSF","M1",-0.279957305613375,-0.5,1
"ZGVQKOMTQJSF","M2",-0.279957305613375,-0.5,2
"ZGVQKOMTQJSF","M3",-0.279957305613375,-0.5,1
"ZGVQKOMTQJSF","B2",-0.279957305613375,0.5,7
"ZGVQKOMTQJSF","B4",-0.279957305613375,0.5,8
"ZGVQKOMTQJSF","M5",-0.279957305613375,-0.5,2
"ZGVQKOMTQJSF","M6",-0.279957305613375,-0.5,2
"ZGVQKOMTQJSF","M4",-0.279957305613375,-0.5,2
"ZGVQKOMTQJSF","B7",-0.279957305613375,0.5,7
"ZGVQKOMTQJSF","B1",-0.279957305613375,0.5,8
"ZHFAUPUDMPAH","M2",0.827490512660664,-0.5,8
"ZHFAUPUDMPAH","M6",0.827490512660664,-0.5,9
"ZHFAUPUDMPAH","B5",0.827490512660664,0.5,7
"ZHFAUPUDMPAH","B3",0.827490512660664,0.5,8
"ZHFAUPUDMPAH","M3",0.827490512660664,-0.5,8
"ZHFAUPUDMPAH","M4",0.827490512660664,-0.5,6
"ZHFAUPUDMPAH","B1",0.827490512660664,0.5,9
"ZHFAUPUDMPAH","M1",0.827490512660664,-0.5,8
"ZHFAUPUDMPAH","B6",0.827490512660664,0.5,9
"ZHFAUPUDMPAH","B8",0.827490512660664,0.5,8
"ZHFAUPUDMPAH","M7",0.827490512660664,-0.5,7
"ZHFAUPUDMPAH","M5",0.827490512660664,-0.5,7
"ZHFAUPUDMPAH","B7",0.827490512660664,0.5,9
"ZHFAUPUDMPAH","B4",0.827490512660664,0.5,7
"ZHFAUPUDMPAH","M8",0.827490512660664,-0.5,9
"ZHFAUPUDMPAH","B2",0.827490512660664,0.5,9
"ZPZQRDVFDNZO","M8",-0.0426470588403666,0.5,2
"ZPZQRDVFDNZO","M7",-0.0426470588403666,0.5,8
"ZPZQRDVFDNZO","M5",-0.0426470588403666,0.5,8
"ZPZQRDVFDNZO","M4",-0.0426470588403666,0.5,7
"ZPZQRDVFDNZO","B7",-0.0426470588403666,-0.5,1
"ZPZQRDVFDNZO","B4",-0.0426470588403666,-0.5,1
"ZPZQRDVFDNZO","B1",-0.0426470588403666,-0.5,2
"ZPZQRDVFDNZO","B3",-0.0426470588403666,-0.5,1
"ZPZQRDVFDNZO","M6",-0.0426470588403666,0.5,8
"ZPZQRDVFDNZO","B6",-0.0426470588403666,-0.5,3
"ZPZQRDVFDNZO","B5",-0.0426470588403666,-0.5,1
"ZPZQRDVFDNZO","M3",-0.0426470588403666,0.5,9
"ZPZQRDVFDNZO","M2",-0.0426470588403666,0.5,7
"ZPZQRDVFDNZO","M1",-0.0426470588403666,0.5,9
"ZPZQRDVFDNZO","B2",-0.0426470588403666,-0.5,1
"ZPZQRDVFDNZO","B8",-0.0426470588403666,-0.5,2
"ZZZEYECQYJNW","M5",-0.121750474431369,-0.5,4
"ZZZEYECQYJNW","M6",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","M8",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","B7",-0.121750474431369,0.5,6
"ZZZEYECQYJNW","M2",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","B5",-0.121750474431369,0.5,6
"ZZZEYECQYJNW","B1",-0.121750474431369,0.5,6
"ZZZEYECQYJNW","M1",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","M4",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","M7",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","B4",-0.121750474431369,0.5,5
"ZZZEYECQYJNW","B2",-0.121750474431369,0.5,6
"ZZZEYECQYJNW","M3",-0.121750474431369,-0.5,5
"ZZZEYECQYJNW","B6",-0.121750474431369,0.5,5
"ZZZEYECQYJNW","B8",-0.121750474431369,0.5,5
"ZZZEYECQYJNW","B3",-0.121750474431369,0.5,6
