"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","button3","button4","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"ZBHLKTHBDWEE","test",4,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",47,69,566321,2,759,0,NA
"ZBHLKTHBDWEE","test",1,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",48,66,567838,2,1012,0,NA
"ZBHLKTHBDWEE","test",10,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",49,75,569184,7,840,0,NA
"ZBHLKTHBDWEE","test",4,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",50,85,570167,7,477,0,NA
"ZBHLKTHBDWEE","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",51,80,571349,7,676,0,NA
"ZBHLKTHBDWEE","test",2,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",52,67,573441,2,1587,0,NA
"ZBHLKTHBDWEE","test",5,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",53,86,574845,2,899,0,NA
"ZBHLKTHBDWEE","test",8,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",54,89,576642,2,1293,0,NA
"ZBHLKTHBDWEE","test",14,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",55,79,578161,7,1014,0,NA
"ZBHLKTHBDWEE","test",7,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",56,88,581682,2,3016,0,NA
"ZBHLKTHBDWEE","test",8,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",57,73,582814,2,626,0,NA
"ZBHLKTHBDWEE","test",5,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,70,583808,2,489,0,NA
"ZBHLKTHBDWEE","test",3,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P3","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,84,585264,2,951,0,NA
"ZBHLKTHBDWEE","test",12,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,77,586512,7,742,0,NA
"ZBHLKTHBDWEE","test",15,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","O7","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,96,587689,7,672,0,NA
"ZBHLKTHBDWEE","test",1,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","P1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,82,589053,2,859,0,NA
"ZBHLKTHBDWEE","test",13,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,78,590774,7,1216,0,NA
"ZBHLKTHBDWEE","test",9,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,74,591914,7,634,0,NA
"ZBHLKTHBDWEE","test",6,2,"ratings2","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na",500,"na","na","11","na","na","na","na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,71,593944,2,1520,0,NA
"ZBHLKTHBDWEE","test",10,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",66,187,611602,1,15522,0,NA
"ZBHLKTHBDWEE","test",16,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",67,193,617032,1,4926,0,NA
"ZBHLKTHBDWEE","test",2,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B2","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",68,179,618609,3,1073,0,NA
"ZBHLKTHBDWEE","test",7,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",69,184,620414,3,1301,0,NA
"ZBHLKTHBDWEE","test",1,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",70,178,625610,3,4692,0,NA
"ZBHLKTHBDWEE","test",8,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B8","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",71,185,627860,3,1746,0,NA
"ZBHLKTHBDWEE","test",9,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M1","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",72,186,629534,1,1170,0,NA
"ZBHLKTHBDWEE","test",13,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",73,190,631157,1,1118,0,NA
"ZBHLKTHBDWEE","test",6,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",74,183,632924,3,1262,0,NA
"ZBHLKTHBDWEE","test",11,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",75,188,634392,1,964,0,NA
"ZBHLKTHBDWEE","test",5,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B5","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",76,182,635908,3,1012,0,NA
"ZBHLKTHBDWEE","test",12,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",77,189,637667,1,1254,0,NA
"ZBHLKTHBDWEE","test",4,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B4","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",78,181,639082,3,911,0,NA
"ZBHLKTHBDWEE","test",15,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M7","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",79,192,641387,1,1801,0,NA
"ZBHLKTHBDWEE","test",14,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","M6","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",80,191,642957,1,1066,0,NA
"ZBHLKTHBDWEE","test",3,2,"memory2","na","na","This member was presented with a member of Family C or D:<br><br>","na",".jpg","na","B3","na","na",500,"na","na","10","na","na","na","Family C","I don't know","Family D","na","1 2 3 4 5 6 7 8 9","na","na",81,180,644455,3,993,0,NA
"ZBHLKTHBDWEE","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","8 2 3 4 5 6 7","na","na",82,233,662440,5,13043,0,NA
"ZBHLKTHBDWEE","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","1 2 3 4 5 6 7","na","na",83,226,670588,3,7643,0,NA
"ZBHLKTHBDWEE","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","5 2 3 4 5 6 7","na","na",84,230,679924,2,8831,0,NA
"ZBHLKTHBDWEE","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","2 2 3 4 5 6 7","na","na",85,227,688456,6,8027,0,NA
"ZBHLKTHBDWEE","test",7,0,"RWA","na","na","It would be best if newspapers were censored so that people would not be able to get hold of destructive and disgusting material.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","7 2 3 4 5 6 7","na","na",86,232,694298,2,5337,0,NA
"ZBHLKTHBDWEE","test",9,0,"RWA","na","na","Our forefathers ought to be honored more for the way they have built our society at the same time we ought to put an end to those forces destroying it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","9 2 3 4 5 6 7","na","na",87,234,701320,3,6517,0,NA
"ZBHLKTHBDWEE","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","15 2 3 4 5 6 7","na","na",88,240,719416,4,17591,0,NA
"ZBHLKTHBDWEE","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","13 2 3 4 5 6 7","na","na",89,238,729018,4,9096,0,NA
"ZBHLKTHBDWEE","test",12,0,"RWA","na","na","It is better to accept bad literature than to censor it.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","12 2 3 4 5 6 7","na","na",90,237,733990,6,4466,0,NA
"ZBHLKTHBDWEE","test",3,0,"RWA","na","na","The old-fashioned ways and old-fashioned values still show the best way to live.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","3 2 3 4 5 6 7","na","na",91,228,740215,2,5720,0,NA
"ZBHLKTHBDWEE","test",4,0,"RWA","na","na","Our society would be better off if we showed tolerance and understanding for untraditional values and opinions.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","4 2 3 4 5 6 7","na","na",92,229,749267,5,8547,0,NA
"ZBHLKTHBDWEE","test",11,0,"RWA","na","na","There are many radical immoral people trying to ruin things the society ought to stop them.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","11 2 3 4 5 6 7","na","na",93,236,751804,5,2031,0,NA
"ZBHLKTHBDWEE","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","6 2 3 4 5 6 7","na","na",94,231,757584,5,5275,0,NA
"ZBHLKTHBDWEE","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","14 2 3 4 5 6 7","na","na",95,239,762081,5,3991,0,NA
"ZBHLKTHBDWEE","test",10,0,"RWA","na","na","People ought to put less attention to the Bible and religion instead they ought to develop their own moral standards.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na",500,"na","na","14","na","na","na","na","na","na","na","10 2 3 4 5 6 7","na","na",96,235,764319,2,1733,0,NA
"ZBHLKTHBDWEE","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",97,253,775787,85,5831,0,NA
"ZBHLKTHBDWEE","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,781713,50,5413,0,NA
"ZBHLKTHBDWEE","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,784954,60,2727,0,NA
"ZBHLKTHBDWEE","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,789754,60,4285,0,NA
"ZBHLKTHBDWEE","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,792618,85,2351,0,NA
"ZBHLKTHBDWEE","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,796625,30,3493,0,NA
"ZBHLKTHBDWEE","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,799337,20,2198,0,NA
"ZBHLKTHBDWEE","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,803698,0,3847,0,NA
"ZBHLKTHBDWEE","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,806913,25,2701,0,NA
"ZBHLKTHBDWEE","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,810274,35,2846,0,NA
"ZBHLKTHBDWEE","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,814961,40,4176,0,NA
"ZBHLKTHBDWEE","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na",500,"na","na","15","na","na","na","na","na","na","na","na","slider","0_100_5",NA,NA,818393,80,2919,0,NA
"ZBHLKTHBDWEE","test",18,0,"seriousness","Almost Done !","na","It would be very helpful if you could tell us at this point whether you have taken part seriously<br><br>so that we can use your answers for our scientific analysis or whether you were just clicking through to take a look at the survey?","na","word","na","na","na","na",500,"na","na","na","na","na","na","I have taken part seriously","I have just clicked through Please throw my data away","na","na","na","na","na",NA,NA,829121,1,10223,0,NA
"ZBHYBYLXPPQA","test",1,0,"apprentissage","na","na","Watch carefully these four families","na",".jpg","na","learn04","na","na",500,"na","na","na","na","na","na","NEXT","na","na","na","na","na","na",1,1,194803,1,16448,0,NA
"ZBHYBYLXPPQA","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",2,2,198977,1,3648,1,NA
"ZBHYBYLXPPQA","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",3,4,203436,1,2408,1,NA
"ZBHYBYLXPPQA","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O1","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",4,18,207803,3,2626,1,NA
"ZBHYBYLXPPQA","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P4","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",5,29,213269,4,3585,1,NA
"ZBHYBYLXPPQA","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P2","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",6,27,274490,4,59130,1,NA
"ZBHYBYLXPPQA","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",7,6,287519,1,4173,1,NA
"ZBHYBYLXPPQA","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",8,5,291649,1,2154,1,NA
"ZBHYBYLXPPQA","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",9,13,295949,2,2635,1,NA
"ZBHYBYLXPPQA","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",10,14,299510,2,1768,1,NA
"ZBHYBYLXPPQA","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",11,17,302605,2,1464,1,NA
"ZBHYBYLXPPQA","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",12,7,307040,1,2795,1,NA
"ZBHYBYLXPPQA","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O2","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",13,19,311039,4,2218,0,NA
"ZBHYBYLXPPQA","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",14,3,315253,4,2200,0,NA
"ZBHYBYLXPPQA","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P8","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",15,33,319855,3,2788,0,NA
"ZBHYBYLXPPQA","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O3","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",16,20,323960,4,2275,0,NA
"ZBHYBYLXPPQA","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P6","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",17,31,327449,3,1767,0,NA
"ZBHYBYLXPPQA","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O4","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",18,21,331161,2,1965,0,NA
"ZBHYBYLXPPQA","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O6","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",19,23,334721,1,1780,0,NA
"ZBHYBYLXPPQA","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",20,15,338893,2,2317,1,NA
"ZBHYBYLXPPQA","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P3","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",21,28,342771,4,2011,1,NA
"ZBHYBYLXPPQA","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",22,12,346159,2,1599,1,NA
"ZBHYBYLXPPQA","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O7","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",23,24,349410,4,1478,0,NA
"ZBHYBYLXPPQA","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",24,8,353087,1,1842,1,NA
"ZBHYBYLXPPQA","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P7","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",25,32,356888,4,1938,1,NA
"ZBHYBYLXPPQA","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P5","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",26,30,360472,4,1528,1,NA
"ZBHYBYLXPPQA","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",27,10,364464,2,2064,1,NA
"ZBHYBYLXPPQA","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","P1","na","4",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",28,26,368112,4,1722,1,NA
"ZBHYBYLXPPQA","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O8","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",29,25,371390,4,1573,0,NA
"ZBHYBYLXPPQA","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","O5","na","3",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",30,22,374808,4,1745,0,NA
"ZBHYBYLXPPQA","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",31,9,378263,2,1732,0,NA
"ZBHYBYLXPPQA","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2",500,"na","na","1","na","Your answer is wrong","Your answer is correct","FAMILY A","FAMILY B","FAMILY C","FAMILY D","na","na","na",32,11,381582,2,1569,1,NA
